Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,Discount_Applied,Customer_Category,Season,Promotion
1000000330,21/3/2022 12:52,Jason Robinson,"['Cereal Bars', 'Eggs']",3,68.69,Credit Card,FALSE,Teenager,Winter,Discount on Selected Items
1000016245,16/4/2023 19:51,Jason Robinson,"['Insect Repellent', 'Bread', 'Extension Cords', 'Plant Fertilizer']",9,63.57,Debit Card,FALSE,Young Adult,Summer,None
1000005505,21/8/2023 20:59,Jason Roman,['Power Strips'],1,90.06,Cash,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000004363,11/4/2023 5:18,Jason Ruiz,"['Broom', 'Beef', 'Butter', 'Trash Cans', 'Coffee']",1,65.12,Credit Card,FALSE,Senior Citizen,Fall,Discount on Selected Items
1000023472,18/4/2023 23:53,Jason Rush,"['Coffee', 'Tuna', 'Ironing Board']",6,73.21,Debit Card,TRUE,Teenager,Fall,Discount on Selected Items
1000018467,3/10/2022 1:55,Jason Ryan,['Peanut Butter'],7,12.4,Cash,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000004114,18/6/2023 15:31,Jason Sanchez,"['Toilet Paper', 'Shrimp', 'Shower Gel']",5,96.07,Mobile Payment,FALSE,Young Adult,Summer,BOGO (Buy One Get One)
1000014979,8/11/2022 4:04,Jason Sandoval,"['Rice', 'Diapers', 'Banana', 'Yogurt', 'Mop']",1,21.09,Credit Card,TRUE,Young Adult,Spring,None
1000013007,18/1/2023 18:49,Jason Santiago,"['Razors', 'Garden Hose']",9,78.8,Credit Card,TRUE,Professional,Summer,None
1000013726,19/11/2022 8:51,Jason Sims,"['Mayonnaise', 'Razors', 'Broom', 'Cleaning Rags']",6,96.81,Mobile Payment,FALSE,Student,Spring,Discount on Selected Items
1000016126,27/4/2022 1:04,Jason Smith,"['Shower Gel', 'Hand Sanitizer']",5,84.88,Cash,FALSE,Homemaker,Fall,None
1000017438,4/3/2023 4:30,Jason Smith,"['Beef', 'Tomatoes', 'Yogurt']",10,70.91,Debit Card,FALSE,Teenager,Fall,Discount on Selected Items
1000024709,6/12/2022 9:02,Jason Smith,"['Shower Gel', 'Cereal', 'Toothbrush', 'Bread', 'Orange']",6,68.71,Mobile Payment,FALSE,Senior Citizen,Spring,None
1000017528,23/9/2023 10:19,Jason Sparks,"['Tissues', 'Trash Cans', 'Olive Oil']",10,53.74,Debit Card,FALSE,Homemaker,Summer,Discount on Selected Items
1000015877,17/6/2022 21:32,Jason Spencer,"['Tomatoes', 'Soda', 'Tomatoes', 'Insect Repellent']",5,8.13,Credit Card,FALSE,Young Adult,Summer,BOGO (Buy One Get One)
1000000629,29/10/2023 4:31,Jason Stark,"['Power Strips', 'Tomatoes', 'Lawn Mower']",10,53.1,Debit Card,FALSE,Student,Spring,BOGO (Buy One Get One)
1000020890,4/10/2023 16:38,Jason Stephenson,"['Canned Soup', 'Garden Hose', 'Milk', 'Chicken']",10,99.67,Credit Card,TRUE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000006063,24/7/2022 17:13,Jason Stewart,"['Dish Soap', 'Light Bulbs', 'Feminine Hygiene Products', 'Feminine Hygiene Products', 'Soda']",9,25.09,Mobile Payment,FALSE,Young Adult,Summer,None
1000015406,4/4/2022 9:50,Jason Tate,"['Vacuum Cleaner', 'Pickles', 'Paper Towels', 'Ice Cream', 'Mustard']",1,50.36,Mobile Payment,TRUE,Young Adult,Summer,BOGO (Buy One Get One)
1000019107,18/8/2023 20:25,Jason Taylor,"['Cereal Bars', 'Dustpan', 'Mop']",5,59.58,Mobile Payment,FALSE,Senior Citizen,Summer,None
1000015135,12/9/2023 16:05,Jason Thomas,"['Laundry Detergent', 'Cereal Bars']",8,19.23,Debit Card,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000009593,13/7/2023 9:30,Jason Vasquez,"['Paper Towels', 'Mayonnaise', 'Trash Bags', 'Pasta']",9,21.3,Mobile Payment,TRUE,Teenager,Summer,None
1000018164,31/8/2023 15:16,Jason Vincent MD,"['Bath Towels', 'Baby Wipes', 'Rice']",9,13.58,Cash,TRUE,Teenager,Winter,Discount on Selected Items
1000006242,22/2/2022 22:48,Jason Wade,"['Toilet Paper', 'Vacuum Cleaner', 'Laundry Detergent', 'Cereal']",2,71.5,Debit Card,FALSE,Senior Citizen,Fall,Discount on Selected Items
1000013398,1/3/2022 11:41,Jason Walker,['Yogurt'],1,62.82,Credit Card,FALSE,Homemaker,Winter,Discount on Selected Items
1000021682,9/1/2022 1:11,Jason Walters,"['Syrup', 'Cleaning Rags', 'Olive Oil']",8,47.67,Debit Card,FALSE,Retiree,Fall,None
1000004349,19/4/2023 23:01,Jason Welch,['Iron'],4,96.15,Mobile Payment,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000013824,4/9/2023 19:55,Jason Wells,"['Chips', 'Garden Hose', 'Baby Wipes', 'Garden Hose']",9,8.98,Cash,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000012200,2/4/2022 0:32,Jason White,"['BBQ Sauce', 'Sponges', 'Carrots']",10,99.02,Cash,FALSE,Young Adult,Spring,BOGO (Buy One Get One)
1000015202,7/6/2023 12:43,Jason Wilson,"['Milk', 'Milk', 'BBQ Sauce', 'Soap', 'Mayonnaise']",2,13.66,Cash,FALSE,Professional,Fall,Discount on Selected Items
1000026163,18/7/2022 20:31,Jason Wolfe,"['Laundry Detergent', 'Cleaning Spray', 'Milk']",3,25.5,Mobile Payment,TRUE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000027653,27/1/2022 21:00,Jason Wright,"['Onions', 'Trash Cans', 'Cereal']",2,72.66,Mobile Payment,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000024509,10/8/2022 12:40,Javier Murphy,"['Eggs', 'Bread', 'Shower Gel', 'Onions']",9,92.34,Debit Card,FALSE,Senior Citizen,Winter,None
1000012620,27/9/2023 0:16,Javier Novak,"['Cereal Bars', 'Coffee', 'Extension Cords', 'Toothbrush']",9,84.14,Credit Card,FALSE,Teenager,Spring,Discount on Selected Items
1000015368,4/5/2023 0:31,Javier Orozco,['Eggs'],8,57.14,Credit Card,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000019350,20/2/2022 9:42,Jay Edwards,"['Eggs', 'Dish Soap', 'Canned Soup', 'Extension Cords']",2,25.31,Debit Card,TRUE,Teenager,Spring,Discount on Selected Items
1000017996,13/11/2022 17:23,Jay Green,"['Orange', 'Tea']",4,60.94,Mobile Payment,FALSE,Senior Citizen,Fall,Discount on Selected Items
1000015129,6/9/2022 12:47,Jay Johnson,"['Water', 'Peanut Butter', 'Beef', 'Light Bulbs']",6,21.96,Mobile Payment,TRUE,Homemaker,Spring,Discount on Selected Items
1000006469,16/2/2022 12:08,Jay Lopez,"['Coffee', 'Mustard', 'BBQ Sauce', 'Toothpaste', 'Extension Cords']",9,41.03,Debit Card,TRUE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000029154,6/6/2022 22:21,Jay Ortiz,"['Lawn Mower', 'Tuna', 'Light Bulbs']",1,6.5,Debit Card,TRUE,Young Adult,Summer,BOGO (Buy One Get One)
1000018341,13/2/2022 2:33,Jay Sanford,"['Milk', 'Tuna']",7,53.54,Cash,FALSE,Teenager,Fall,None
1000027333,16/1/2023 9:49,Jay Smith,"['Toothpaste', 'Deodorant', 'Hand Sanitizer', 'Trash Bags']",9,34.26,Mobile Payment,TRUE,Middle-Aged,Summer,None
1000004274,29/4/2022 10:25,Jean Alexander,"['Power Strips', 'Syrup', 'Beef', 'Shower Gel']",7,59.11,Credit Card,TRUE,Professional,Spring,Discount on Selected Items
1000005762,3/5/2022 11:53,Jean Beltran,['Mayonnaise'],9,57.07,Debit Card,FALSE,Retiree,Fall,None
1000018555,19/9/2023 1:11,Jean Davis,"['Apple', 'Peanut Butter', 'Toilet Paper']",5,53.5,Mobile Payment,FALSE,Teenager,Winter,BOGO (Buy One Get One)
1000004662,30/5/2022 21:50,Jean Drake,['Sponges'],8,36.73,Mobile Payment,FALSE,Homemaker,Winter,None
1000015332,19/11/2022 4:08,Jean Rowe,"['Extension Cords', 'Toothbrush']",1,8.38,Mobile Payment,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000004937,6/12/2022 6:42,Jean Vincent,"['Cereal', 'Onions', 'Extension Cords']",5,46.34,Credit Card,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000029940,4/1/2023 4:45,Jeanette Fox,"['Razors', 'Shrimp', 'Tissues', 'Garden Hose', 'Peanut Butter']",5,93.28,Debit Card,TRUE,Retiree,Spring,BOGO (Buy One Get One)
1000025068,4/9/2023 13:40,Jeanette Freeman,"['Rice', 'Extension Cords']",1,89.49,Credit Card,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000003397,29/4/2023 19:36,Jeanette Hoover,"['Shrimp', 'Tissues']",7,93.96,Debit Card,FALSE,Student,Winter,Discount on Selected Items
1000016333,6/6/2022 10:17,Jeanette Mata,"['BBQ Sauce', 'Jam', 'Dustpan', 'Cleaning Rags']",5,33.68,Mobile Payment,FALSE,Student,Fall,BOGO (Buy One Get One)
1000017467,5/9/2022 17:26,Jeanette Mendez,"['Toothpaste', 'Hair Gel', 'Tissues']",4,72.34,Credit Card,FALSE,Homemaker,Summer,Discount on Selected Items
1000005688,21/9/2022 2:19,Jeanette Perez,"['Ironing Board', 'Laundry Detergent']",9,89.82,Debit Card,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000010186,3/12/2022 3:19,Jeanette Pierce,['Soap'],8,18.71,Credit Card,TRUE,Professional,Summer,None
1000008485,1/9/2022 9:06,Jeanette Sullivan,['Chips'],4,88.86,Mobile Payment,FALSE,Senior Citizen,Summer,None
1000022633,5/7/2023 5:04,Jeanette Torres,"['Trash Cans', 'Tissues', 'Shaving Cream', 'Broom', 'Butter']",4,49.6,Cash,FALSE,Student,Spring,None
1000000463,18/8/2022 17:45,Jeanne Anderson,"['Hand Sanitizer', 'Diapers', 'Butter', 'Laundry Detergent', 'Soda']",8,69.36,Debit Card,FALSE,Homemaker,Summer,Discount on Selected Items
1000002051,27/3/2022 14:23,Jeanne Holloway,"['Jam', 'Spinach']",10,81.98,Mobile Payment,TRUE,Retiree,Spring,Discount on Selected Items
1000016934,7/4/2022 5:01,Jeanne Robertson,"['Insect Repellent', 'Paper Towels', 'Ice Cream', 'Insect Repellent']",6,47.65,Mobile Payment,FALSE,Student,Summer,BOGO (Buy One Get One)
1000015591,23/2/2023 23:08,Jeff Brown,"['Pickles', 'Diapers', 'Peanut Butter', 'Chicken']",9,79.03,Credit Card,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000016737,19/8/2022 22:50,Jeff Carter,['Mop'],8,91.94,Debit Card,FALSE,Professional,Winter,Discount on Selected Items
1000014630,22/2/2022 8:03,Jeff Duke,"['Milk', 'Potatoes', 'Ice Cream', 'Shampoo']",4,40.26,Cash,TRUE,Middle-Aged,Spring,Discount on Selected Items
1000027659,26/4/2022 21:05,Jeff Edwards,"['Onions', 'Apple', 'Trash Bags', 'Jam']",4,64.63,Mobile Payment,FALSE,Student,Winter,BOGO (Buy One Get One)
1000012782,9/9/2023 22:38,Jeff Grimes,"['Hair Gel', 'Shaving Cream']",6,21.58,Cash,TRUE,Senior Citizen,Spring,None
1000020657,26/2/2022 8:38,Jeff Henson,"['Canned Soup', 'Spinach']",9,49.76,Debit Card,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000021770,5/2/2023 8:16,Jeff Johnson,"['Salmon', 'Ironing Board', 'Canned Soup', 'Chips', 'Chips']",2,98.05,Cash,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000006539,18/10/2022 23:24,Jeff Ramos,"['Extension Cords', 'Pickles']",9,79.73,Mobile Payment,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000007765,31/1/2023 5:32,Jeff Rivera,"['Coffee', 'Toothbrush']",7,72.77,Debit Card,FALSE,Young Adult,Spring,None
1000025254,26/7/2023 18:04,Jeff Simpson,"['Ironing Board', 'Pasta', 'Honey', 'Salmon']",10,56.11,Mobile Payment,TRUE,Senior Citizen,Winter,None
1000014188,25/4/2023 11:18,Jeff Underwood,['Dish Soap'],3,59.06,Debit Card,FALSE,Professional,Summer,Discount on Selected Items
1000005440,22/4/2023 9:54,Jeffery Adkins,"['Tomatoes', 'Lawn Mower', 'Salmon', 'Pasta']",9,9.36,Credit Card,TRUE,Young Adult,Summer,BOGO (Buy One Get One)
1000001998,24/9/2023 2:42,Jeffery Bailey,"['Onions', 'Trash Cans', 'Deodorant', 'Yogurt']",6,88.53,Credit Card,FALSE,Retiree,Winter,BOGO (Buy One Get One)
1000002611,18/10/2023 11:36,Jeffery Bush,['Toothpaste'],9,19.65,Credit Card,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000002326,21/2/2022 22:40,Jeffery Chandler,"['Shaving Cream', 'BBQ Sauce']",7,89.78,Mobile Payment,FALSE,Retiree,Winter,BOGO (Buy One Get One)
1000025461,29/12/2022 16:17,Jeffery Cruz,"['Toilet Paper', 'Mayonnaise', 'Soap', 'Toilet Paper']",5,35,Cash,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000006331,23/8/2023 9:07,Jeffery Davies,"['Plant Fertilizer', 'Vinegar', 'Butter']",4,49.53,Cash,TRUE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000006184,16/9/2022 16:19,Jeffery Fleming,"['Broom', 'Baby Wipes', 'Bath Towels', 'Potatoes']",9,54.68,Credit Card,FALSE,Student,Spring,Discount on Selected Items
1000002662,16/10/2023 10:07,Jeffery Gomez,"['Mop', 'Salmon', 'Pancake Mix', 'Beef', 'Mop']",3,49.14,Credit Card,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000006811,24/9/2023 5:52,Jeffery Green,"['Butter', 'Cleaning Spray']",2,76.39,Cash,TRUE,Homemaker,Winter,None
1000003868,19/2/2023 21:06,Jeffery Guerrero,"['Jam', 'Cereal', 'Cleaning Rags', 'Peanut Butter']",5,59.23,Cash,TRUE,Middle-Aged,Summer,None
1000012211,28/5/2022 3:30,Jeffery Hernandez,"['Tissues', 'Air Freshener']",9,75.91,Mobile Payment,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000003916,23/10/2022 11:15,Jeffery Jones,"['BBQ Sauce', 'Spinach']",1,72.58,Debit Card,FALSE,Retiree,Spring,None
1000020607,13/3/2022 2:22,Jeffery Parks,"['Dustpan', 'Toothpaste', 'Garden Hose']",9,8.57,Mobile Payment,FALSE,Teenager,Spring,Discount on Selected Items
1000021311,8/9/2022 20:41,Jeffery Sandoval,"['Diapers', 'Mustard', 'Pancake Mix']",3,98.59,Credit Card,TRUE,Student,Summer,Discount on Selected Items
1000014278,14/8/2023 23:39,Jeffery Woodward,"['Vinegar', 'Light Bulbs', 'Chips', 'Diapers']",6,52.98,Cash,TRUE,Young Adult,Spring,BOGO (Buy One Get One)
1000008342,30/9/2022 2:16,Jeffrey Anderson,"['Light Bulbs', 'Coffee', 'Potatoes']",4,81.45,Cash,FALSE,Homemaker,Spring,BOGO (Buy One Get One)
1000010041,2/7/2023 20:50,Jeffrey Baldwin,"['Carrots', 'Syrup', 'Tuna']",4,71.51,Mobile Payment,FALSE,Teenager,Fall,BOGO (Buy One Get One)
1000009426,6/1/2022 14:04,Jeffrey Banks,"['Milk', 'Light Bulbs']",4,71.08,Debit Card,TRUE,Middle-Aged,Winter,None
1000001626,21/10/2022 12:18,Jeffrey Berger,"['Air Freshener', 'Spinach', 'Ice Cream', 'BBQ Sauce', 'Toothpaste']",9,61.72,Debit Card,FALSE,Teenager,Spring,BOGO (Buy One Get One)
1000015311,29/10/2023 23:56,Jeffrey Bonilla,['Light Bulbs'],9,65.65,Cash,TRUE,Young Adult,Fall,None
1000019979,20/9/2022 23:52,Jeffrey Brooks,"['Tissues', 'Syrup', 'Chips', 'Coffee']",7,70.06,Cash,FALSE,Student,Summer,Discount on Selected Items
1000009821,29/4/2022 5:20,Jeffrey Campbell,"['Garden Hose', 'Butter']",10,80.19,Mobile Payment,FALSE,Teenager,Fall,Discount on Selected Items
1000027234,21/9/2022 3:25,Jeffrey Carpenter,"['Broom', 'Hand Sanitizer', 'Tea', 'Bread', 'Cereal Bars']",7,22.37,Credit Card,TRUE,Homemaker,Summer,Discount on Selected Items
1000024939,23/11/2022 22:45,Jeffrey Carter MD,"['BBQ Sauce', 'Soap']",5,22.69,Mobile Payment,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000022124,16/10/2023 12:25,Jeffrey Casey,"['Cheese', 'Garden Hose', 'Shaving Cream']",4,69.87,Mobile Payment,TRUE,Homemaker,Fall,None
1000001709,1/7/2022 11:28,Jeffrey Church,"['Razors', 'Toilet Paper', 'Broom', 'Carrots', 'Shrimp']",8,5.63,Debit Card,TRUE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000003723,21/3/2023 4:45,Jeffrey Clark,"['Garden Hose', 'BBQ Sauce', 'Extension Cords', 'Deodorant']",8,53.69,Mobile Payment,FALSE,Student,Fall,BOGO (Buy One Get One)
1000012133,31/8/2023 20:46,Jeffrey Cline,"['Tuna', 'Rice', 'Cereal']",10,73.64,Debit Card,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000021757,14/1/2022 6:54,Jeffrey Davis,"['Milk', 'Soap']",10,60.3,Debit Card,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000011272,6/6/2023 9:43,Jeffrey Day,"['Carrots', 'Shaving Cream']",5,44.27,Credit Card,FALSE,Senior Citizen,Summer,None
1000022483,9/7/2022 17:03,Jeffrey Dixon,"['Cereal Bars', 'Coffee', 'Mayonnaise', 'Bread', 'Jam']",3,10.58,Debit Card,FALSE,Teenager,Summer,None
1000014799,24/7/2022 22:55,Jeffrey Evans,"['Toilet Paper', 'Diapers', 'Baby Wipes', 'Onions']",4,43.33,Credit Card,TRUE,Teenager,Spring,None
1000019803,23/7/2022 23:10,Jeffrey Frost,"['Mayonnaise', 'Toothbrush', 'Beef']",4,90.9,Mobile Payment,TRUE,Student,Winter,BOGO (Buy One Get One)
1000009915,21/5/2023 22:13,Jeffrey Gallegos,"['Jam', 'Tissues', 'Hair Gel', 'Carrots', 'Cereal']",4,53.83,Debit Card,FALSE,Middle-Aged,Fall,None
1000022659,18/10/2022 18:33,Jeffrey George,"['Dishware', 'Rice', 'Cleaning Spray']",2,19.55,Cash,TRUE,Student,Fall,Discount on Selected Items
1000007595,20/4/2022 4:28,Jeffrey Gonzalez,['Iron'],3,37.73,Debit Card,FALSE,Retiree,Spring,BOGO (Buy One Get One)
1000022486,25/8/2022 2:43,Jeffrey Green,"['Dish Soap', 'Salmon', 'Diapers', 'BBQ Sauce']",10,99.8,Credit Card,TRUE,Middle-Aged,Summer,None
1000025628,4/1/2022 7:55,Jeffrey Gregory,['Mayonnaise'],10,16.34,Mobile Payment,TRUE,Teenager,Summer,None
1000007779,22/9/2023 15:57,Jeffrey Hardy,['Soda'],1,94.88,Debit Card,TRUE,Young Adult,Spring,BOGO (Buy One Get One)
1000003886,20/4/2022 7:32,Jeffrey Harris,['Tuna'],4,41.45,Cash,TRUE,Homemaker,Spring,Discount on Selected Items
1000014505,20/5/2022 5:58,Jeffrey Harris,"['Cereal', 'Bath Towels', 'Pickles', 'Peanut Butter']",5,46.54,Credit Card,TRUE,Student,Fall,BOGO (Buy One Get One)
1000000740,30/3/2023 7:16,Jeffrey Harrison,"['Carrots', 'Cereal', 'Cheese']",2,85.54,Credit Card,TRUE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000021413,2/2/2022 19:25,Jeffrey Haynes,"['Coffee', 'Toothbrush']",1,90.38,Cash,FALSE,Professional,Winter,None
1000012874,17/6/2023 23:17,Jeffrey Henderson,"['Extension Cords', 'Paper Towels', 'Cleaning Rags']",1,45.57,Debit Card,FALSE,Middle-Aged,Fall,None
1000022887,8/9/2022 18:19,Jeffrey Hernandez,"['Power Strips', 'Salmon']",7,29.69,Mobile Payment,FALSE,Young Adult,Summer,None
1000006683,23/1/2022 21:10,Jeffrey Hopkins,"['Ketchup', 'Honey', 'Ironing Board', 'Syrup']",3,24.08,Mobile Payment,TRUE,Student,Summer,BOGO (Buy One Get One)
1000023444,30/1/2023 13:47,Jeffrey Howard,"['Dishware', 'Dustpan', 'Paper Towels']",8,57.65,Cash,FALSE,Teenager,Spring,BOGO (Buy One Get One)
1000003843,7/7/2023 9:09,Jeffrey Hunt,"['Toilet Paper', 'Onions']",9,70.63,Cash,FALSE,Young Adult,Spring,Discount on Selected Items
1000013340,28/6/2022 6:13,Jeffrey Hunt,"['Ketchup', 'Soap', 'Hair Gel']",4,80.47,Credit Card,FALSE,Teenager,Fall,None
1000016683,13/6/2023 2:23,Jeffrey Hunt,['Toothpaste'],2,59.7,Debit Card,FALSE,Senior Citizen,Summer,None
1000005005,13/3/2023 8:17,Jeffrey Hurst,"['Mustard', 'Diapers', 'Shrimp', 'Shower Gel']",7,34.25,Credit Card,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000016871,4/9/2022 15:06,Jeffrey Jackson,['Milk'],1,27.47,Debit Card,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000006660,23/1/2022 15:12,Jeffrey Jenkins,"['Olive Oil', 'Cleaning Rags']",9,85.43,Debit Card,TRUE,Young Adult,Spring,Discount on Selected Items
1000018735,12/2/2022 16:23,Jeffrey Johnson,"['Ice Cream', 'Lawn Mower', 'Trash Bags']",8,29.05,Credit Card,FALSE,Retiree,Fall,None
1000029733,15/6/2023 7:06,Jeffrey Johnson,"['Air Freshener', 'Pickles', 'Banana', 'Hair Gel', 'Lawn Mower']",5,22.41,Debit Card,FALSE,Senior Citizen,Fall,None
1000029260,26/10/2023 10:41,Jeffrey King,"['Lawn Mower', 'Pancake Mix']",9,28.64,Credit Card,FALSE,Retiree,Spring,Discount on Selected Items
1000016491,17/8/2023 6:55,Jeffrey Lewis,"['Garden Hose', 'Mustard', 'Shampoo', 'Extension Cords', 'Dustpan']",9,43.16,Mobile Payment,FALSE,Middle-Aged,Fall,None
1000024818,4/2/2023 0:34,Jeffrey Lewis,"['Tissues', 'Vinegar', 'Syrup', 'Shrimp', 'Paper Towels']",3,83.87,Credit Card,FALSE,Teenager,Fall,BOGO (Buy One Get One)
1000019296,30/6/2023 21:10,Jeffrey Little,['Cleaning Spray'],6,88.24,Debit Card,FALSE,Homemaker,Spring,None
1000023913,9/10/2023 15:43,Jeffrey Lucas,['Spinach'],5,29.71,Cash,FALSE,Teenager,Winter,BOGO (Buy One Get One)
1000016998,14/7/2022 10:54,Jeffrey Martin,"['Shrimp', 'Trash Cans', 'Laundry Detergent', 'Tea', 'Yogurt']",8,92.56,Cash,TRUE,Student,Winter,None
1000016750,7/10/2022 15:30,Jeffrey Martinez,['Extension Cords'],8,50.74,Credit Card,TRUE,Professional,Fall,BOGO (Buy One Get One)
1000010291,9/9/2022 4:11,Jeffrey Mason,"['Pancake Mix', 'Yogurt', 'Shampoo', 'Extension Cords']",6,63.32,Credit Card,TRUE,Professional,Summer,Discount on Selected Items
1000025348,14/5/2022 12:11,Jeffrey Mason,"['Tuna', 'Chips']",8,28.69,Credit Card,TRUE,Young Adult,Winter,BOGO (Buy One Get One)
1000017192,2/3/2022 6:36,Jeffrey Mcbride II,"['Hand Sanitizer', 'Butter', 'Plant Fertilizer', 'Cleaning Rags']",6,35.38,Mobile Payment,TRUE,Professional,Winter,Discount on Selected Items
1000022881,6/4/2022 0:20,Jeffrey Mcfarland,"['Bath Towels', 'Cereal', 'Onions']",4,32.36,Debit Card,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000014034,31/10/2023 15:03,Jeffrey Mcintyre,"['Sponges', 'Cereal Bars']",6,31.13,Debit Card,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000014277,11/4/2022 5:05,Jeffrey Mclean,"['Beef', 'Sponges']",3,24.89,Credit Card,FALSE,Professional,Winter,Discount on Selected Items
1000020881,8/11/2022 15:42,Jeffrey Meadows,['Dish Soap'],9,58.5,Mobile Payment,TRUE,Student,Summer,BOGO (Buy One Get One)
1000018497,29/5/2022 19:53,Jeffrey Miller,"['Toothbrush', 'Broom', 'Shampoo', 'Chicken', 'Air Freshener']",8,45.78,Debit Card,TRUE,Student,Fall,Discount on Selected Items
1000026255,2/3/2023 21:56,Jeffrey Miller,"['Ketchup', 'Vacuum Cleaner', 'Hair Gel']",4,85.84,Debit Card,TRUE,Young Adult,Fall,None
1000026290,30/9/2023 1:11,Jeffrey Montgomery,"['Baby Wipes', 'Dishware', 'Jam']",5,74.86,Debit Card,FALSE,Young Adult,Spring,BOGO (Buy One Get One)
1000019691,14/6/2023 1:16,Jeffrey Morales,"['Cleaning Rags', 'Vacuum Cleaner']",4,96.16,Credit Card,FALSE,Homemaker,Winter,Discount on Selected Items
1000014176,18/7/2023 6:18,Jeffrey Murphy,"['Orange', 'Cereal Bars', 'Tomatoes', 'Pancake Mix']",5,36.34,Cash,FALSE,Teenager,Fall,Discount on Selected Items
1000015699,8/1/2023 11:24,Jeffrey Murphy,"['Diapers', 'Butter']",2,24.34,Mobile Payment,TRUE,Homemaker,Fall,None
1000003177,19/3/2022 19:19,Jeffrey Oneal,['Toothbrush'],7,70.32,Cash,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000017136,10/12/2022 0:49,Jeffrey Park,"['Insect Repellent', 'Iron', 'Beef']",9,50.44,Cash,FALSE,Professional,Fall,BOGO (Buy One Get One)
1000024286,11/10/2023 0:45,Jeffrey Patel,['Canned Soup'],7,51.95,Debit Card,TRUE,Homemaker,Winter,Discount on Selected Items
1000020116,1/10/2023 3:49,Jeffrey Perez,"['Extension Cords', 'Tuna', 'Honey', 'Pickles']",7,28.62,Cash,FALSE,Student,Fall,BOGO (Buy One Get One)
1000020892,30/9/2023 9:25,Jeffrey Peterson,['Insect Repellent'],5,38.85,Mobile Payment,FALSE,Middle-Aged,Spring,Discount on Selected Items
1000010830,6/2/2023 10:33,Jeffrey Price,"['Eggs', 'BBQ Sauce']",10,70.79,Cash,TRUE,Teenager,Summer,Discount on Selected Items
1000018165,26/4/2022 17:05,Jeffrey Raymond,"['Power Strips', 'Deodorant']",6,83.72,Cash,TRUE,Young Adult,Summer,Discount on Selected Items
1000023298,11/6/2022 19:29,Jeffrey Richardson,"['Toothpaste', 'Razors', 'Milk', 'Butter']",2,31.14,Debit Card,FALSE,Middle-Aged,Spring,None
1000024663,26/4/2023 4:46,Jeffrey Richardson,"['Beef', 'Mayonnaise']",9,94.99,Debit Card,TRUE,Young Adult,Fall,None
1000022858,26/8/2022 2:35,Jeffrey Roberts,"['Paper Towels', 'Shaving Cream', 'Shampoo', 'Spinach']",8,67.41,Debit Card,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000016581,30/7/2022 11:23,Jeffrey Robles,['Trash Bags'],3,30.41,Debit Card,FALSE,Teenager,Winter,BOGO (Buy One Get One)
1000025465,13/8/2023 13:45,Jeffrey Rogers,"['Dish Soap', 'Dishware', 'Yogurt', 'Lawn Mower']",8,38.35,Debit Card,FALSE,Young Adult,Fall,BOGO (Buy One Get One)
1000009634,13/1/2022 4:21,Jeffrey Ruiz,['Cereal Bars'],2,35.52,Credit Card,TRUE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000029804,18/7/2022 15:31,Jeffrey Salas,"['Onions', 'Beef', 'Garden Hose']",5,38.68,Credit Card,TRUE,Homemaker,Winter,None
1000003606,24/4/2023 5:07,Jeffrey Schneider,"['Tuna', 'Diapers']",3,27.17,Mobile Payment,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
